#,Date-Time (PST),Ch: 1 - Temperature   (°C),Button Down,Button Up,Host Connected,End of File
1,05/01/2022 12:15:31,27.58,,,,
2,05/01/2022 12:20:31,27.24,,,,
3,05/01/2022 12:25:31,27.02,,,,
4,05/01/2022 12:30:31,27.37,,,,
5,05/01/2022 12:35:31,27.32,,,,
6,05/01/2022 12:40:31,27.54,,,,
7,05/01/2022 12:45:31,27.63,,,,
8,05/01/2022 12:50:31,27.63,,,,
9,05/01/2022 12:55:31,27.93,,,,
10,05/01/2022 13:00:31,27.71,,,,
11,05/01/2022 13:05:31,27.97,,,,
12,05/01/2022 13:10:31,27.75,,,,
13,05/01/2022 13:15:31,28.65,,,,
14,05/01/2022 13:20:31,28.61,,,,
15,05/01/2022 13:25:31,28.40,,,,
16,05/01/2022 13:30:31,28.65,,,,
17,05/01/2022 13:35:31,28.70,,,,
18,05/01/2022 13:40:31,28.78,,,,
19,05/01/2022 13:45:31,28.83,,,,
20,05/01/2022 13:50:31,28.83,,,,
21,05/01/2022 13:55:31,28.95,,,,
22,05/01/2022 14:00:31,29.51,,,,
23,05/01/2022 14:05:31,29.77,,,,
24,05/01/2022 14:10:31,29.77,,,,
25,05/01/2022 14:15:31,29.51,,,,
26,05/01/2022 14:20:31,29.68,,,,
27,05/01/2022 14:25:31,29.81,,,,
28,05/01/2022 14:30:31,29.90,,,,
29,05/01/2022 14:35:31,30.11,,,,
30,05/01/2022 14:40:31,30.41,,,,
31,05/01/2022 14:45:31,30.46,,,,
32,05/01/2022 14:50:31,30.67,,,,
33,05/01/2022 14:55:31,31.14,,,,
34,05/01/2022 15:00:31,30.63,,,,
35,05/01/2022 15:05:31,30.63,,,,
36,05/01/2022 15:10:31,30.71,,,,
37,05/01/2022 15:15:31,31.23,,,,
38,05/01/2022 15:20:31,31.40,,,,
39,05/01/2022 15:25:31,31.31,,,,
40,05/01/2022 15:30:31,31.01,,,,
41,05/01/2022 15:35:31,31.31,,,,
42,05/01/2022 15:40:31,31.40,,,,
43,05/01/2022 15:45:31,31.36,,,,
44,05/01/2022 15:50:31,31.44,,,,
45,05/01/2022 15:55:31,31.40,,,,
46,05/01/2022 16:00:31,31.57,,,,
47,05/01/2022 16:05:31,31.74,,,,
48,05/01/2022 16:10:31,31.79,,,,
49,05/01/2022 16:15:31,31.53,,,,
50,05/01/2022 16:20:31,31.61,,,,
51,05/01/2022 16:25:31,31.83,,,,
52,05/01/2022 16:30:31,31.40,,,,
53,05/01/2022 16:35:31,31.57,,,,
54,05/01/2022 16:40:31,31.92,,,,
55,05/01/2022 16:45:31,31.79,,,,
56,05/01/2022 16:50:31,31.53,,,,
57,05/01/2022 16:55:31,31.23,,,,
58,05/01/2022 17:00:31,31.27,,,,
59,05/01/2022 17:05:31,31.27,,,,
60,05/01/2022 17:10:31,31.44,,,,
61,05/01/2022 17:15:31,31.27,,,,
62,05/01/2022 17:20:31,31.23,,,,
63,05/01/2022 17:25:31,31.14,,,,
64,05/01/2022 17:30:31,31.01,,,,
65,05/01/2022 17:35:31,31.19,,,,
66,05/01/2022 17:40:31,30.93,,,,
67,05/01/2022 17:45:31,30.67,,,,
68,05/01/2022 17:50:31,30.50,,,,
69,05/01/2022 17:55:31,30.41,,,,
70,05/01/2022 18:00:31,30.11,,,,
71,05/01/2022 18:05:31,29.98,,,,
72,05/01/2022 18:10:31,29.77,,,,
73,05/01/2022 18:15:31,29.68,,,,
74,05/01/2022 18:20:31,29.77,,,,
75,05/01/2022 18:25:31,29.56,,,,
76,05/01/2022 18:30:31,29.26,,,,
77,05/01/2022 18:35:31,29.26,,,,
78,05/01/2022 18:40:31,29.00,,,,
79,05/01/2022 18:45:31,28.70,,,,
80,05/01/2022 18:50:31,28.23,,,,
81,05/01/2022 18:55:31,27.93,,,,
82,05/01/2022 19:00:31,27.58,,,,
83,05/01/2022 19:05:31,27.24,,,,
84,05/01/2022 19:10:31,26.85,,,,
85,05/01/2022 19:15:31,26.42,,,,
86,05/01/2022 19:20:31,25.78,,,,
87,05/01/2022 19:25:31,25.18,,,,
88,05/01/2022 19:30:31,24.32,,,,
89,05/01/2022 19:35:31,23.51,,,,
90,05/01/2022 19:40:31,22.78,,,,
91,05/01/2022 19:45:31,21.62,,,,
92,05/01/2022 19:50:31,20.59,,,,
93,05/01/2022 19:55:31,20.03,,,,
94,05/01/2022 20:00:31,19.30,,,,
95,05/01/2022 20:05:31,18.70,,,,
96,05/01/2022 20:10:31,17.93,,,,
97,05/01/2022 20:15:31,17.07,,,,
98,05/01/2022 20:20:31,16.77,,,,
99,05/01/2022 20:25:31,16.73,,,,
100,05/01/2022 20:30:31,16.86,,,,
101,05/01/2022 20:35:31,16.99,,,,
102,05/01/2022 20:40:31,17.63,,,,
103,05/01/2022 20:45:31,17.76,,,,
104,05/01/2022 20:50:31,17.67,,,,
105,05/01/2022 20:55:31,17.59,,,,
106,05/01/2022 21:00:31,17.67,,,,
107,05/01/2022 21:05:31,17.63,,,,
108,05/01/2022 21:10:31,17.59,,,,
109,05/01/2022 21:15:31,17.20,,,,
110,05/01/2022 21:20:31,16.77,,,,
111,05/01/2022 21:25:31,16.26,,,,
112,05/01/2022 21:30:31,15.74,,,,
113,05/01/2022 21:35:31,15.14,,,,
114,05/01/2022 21:40:31,15.10,,,,
115,05/01/2022 21:45:31,15.06,,,,
116,05/01/2022 21:50:31,15.01,,,,
117,05/01/2022 21:55:31,15.01,,,,
118,05/01/2022 22:00:31,15.40,,,,
119,05/01/2022 22:05:31,15.18,,,,
120,05/01/2022 22:10:31,15.14,,,,
121,05/01/2022 22:15:31,14.93,,,,
122,05/01/2022 22:20:31,14.58,,,,
123,05/01/2022 22:25:31,13.94,,,,
124,05/01/2022 22:30:31,13.60,,,,
125,05/01/2022 22:35:31,13.17,,,,
126,05/01/2022 22:40:31,13.00,,,,
127,05/01/2022 22:45:31,13.04,,,,
128,05/01/2022 22:50:31,13.00,,,,
129,05/01/2022 22:55:31,13.04,,,,
130,05/01/2022 23:00:31,13.25,,,,
131,05/01/2022 23:05:31,13.21,,,,
132,05/01/2022 23:10:31,13.04,,,,
133,05/01/2022 23:15:31,13.25,,,,
134,05/01/2022 23:20:31,13.51,,,,
135,05/01/2022 23:25:31,13.51,,,,
136,05/01/2022 23:30:31,13.43,,,,
137,05/01/2022 23:35:31,13.34,,,,
138,05/01/2022 23:40:31,13.17,,,,
139,05/01/2022 23:45:31,13.00,,,,
140,05/01/2022 23:50:31,12.87,,,,
141,05/01/2022 23:55:31,12.78,,,,
142,05/02/2022 00:00:31,12.65,,,,
143,05/02/2022 00:05:31,12.65,,,,
144,05/02/2022 00:10:31,12.61,,,,
145,05/02/2022 00:15:31,12.52,,,,
146,05/02/2022 00:20:31,12.44,,,,
147,05/02/2022 00:25:31,12.27,,,,
148,05/02/2022 00:30:31,12.10,,,,
149,05/02/2022 00:35:31,12.01,,,,
150,05/02/2022 00:40:31,11.84,,,,
151,05/02/2022 00:45:31,11.67,,,,
152,05/02/2022 00:50:31,11.62,,,,
153,05/02/2022 00:55:31,11.45,,,,
154,05/02/2022 01:00:31,11.37,,,,
155,05/02/2022 01:05:31,11.45,,,,
156,05/02/2022 01:10:31,11.49,,,,
157,05/02/2022 01:15:31,11.37,,,,
158,05/02/2022 01:20:31,11.45,,,,
159,05/02/2022 01:25:31,11.37,,,,
160,05/02/2022 01:30:31,11.32,,,,
161,05/02/2022 01:35:31,11.32,,,,
162,05/02/2022 01:40:31,11.49,,,,
163,05/02/2022 01:45:31,11.45,,,,
164,05/02/2022 01:50:31,11.45,,,,
165,05/02/2022 01:55:31,11.58,,,,
166,05/02/2022 02:00:31,11.58,,,,
167,05/02/2022 02:05:31,11.71,,,,
168,05/02/2022 02:10:31,11.67,,,,
169,05/02/2022 02:15:31,11.71,,,,
170,05/02/2022 02:20:31,11.62,,,,
171,05/02/2022 02:25:31,11.54,,,,
