#,Date-Time (PDT),Ch:1 - Temperature   (°C),Button Down,Button Up,Host Connected,Stopped,End of File
1,05/09/2023 08:03:44,17.33,,,,,
2,05/09/2023 08:08:44,21.75,,,,,
3,05/09/2023 08:13:44,19.35,,,,,
4,05/09/2023 08:18:44,17.41,,,,,
5,05/09/2023 08:23:44,16.69,,,,,
6,05/09/2023 08:28:44,16.77,,,,,
7,05/09/2023 08:33:44,16.56,,,,,
8,05/09/2023 08:38:44,16.77,,,,,
9,05/09/2023 08:43:44,17.50,,,,,
10,05/09/2023 08:48:44,17.46,,,,,
11,05/09/2023 08:53:44,17.33,,,,,
12,05/09/2023 08:58:44,17.33,,,,,
13,05/09/2023 09:03:44,17.46,,,,,
14,05/09/2023 09:08:44,17.67,,,,,
15,05/09/2023 09:13:44,17.67,,,,,
16,05/09/2023 09:18:44,17.80,,,,,
17,05/09/2023 09:23:44,17.72,,,,,
18,05/09/2023 09:28:44,17.84,,,,,
19,05/09/2023 09:33:44,17.76,,,,,
20,05/09/2023 09:38:44,18.27,,,,,
21,05/09/2023 09:43:44,18.49,,,,,
22,05/09/2023 09:48:44,18.70,,,,,
23,05/09/2023 09:53:44,19.00,,,,,
24,05/09/2023 09:58:44,19.60,,,,,
25,05/09/2023 10:03:44,19.77,,,,,
26,05/09/2023 10:08:44,19.56,,,,,
27,05/09/2023 10:13:44,19.86,,,,,
28,05/09/2023 10:18:44,19.90,,,,,
29,05/09/2023 10:23:44,20.03,,,,,
30,05/09/2023 10:28:44,20.16,,,,,
31,05/09/2023 10:33:44,20.37,,,,,
32,05/09/2023 10:38:44,20.55,,,,,
33,05/09/2023 10:43:44,20.63,,,,,
34,05/09/2023 10:48:44,20.37,,,,,
35,05/09/2023 10:53:44,20.93,,,,,
36,05/09/2023 10:58:44,21.49,,,,,
37,05/09/2023 11:03:44,21.23,,,,,
38,05/09/2023 11:08:44,21.45,,,,,
39,05/09/2023 11:13:44,21.66,,,,,
40,05/09/2023 11:18:44,22.35,,,,,
41,05/09/2023 11:23:44,22.01,,,,,
42,05/09/2023 11:28:44,22.61,,,,,
43,05/09/2023 11:33:44,22.61,,,,,
44,05/09/2023 11:38:44,23.16,,,,,
45,05/09/2023 11:43:44,22.78,,,,,
46,05/09/2023 11:48:44,23.72,,,,,
47,05/09/2023 11:53:44,23.46,,,,,
48,05/09/2023 11:58:44,24.28,,,,,
49,05/09/2023 12:03:44,24.24,,,,,
50,05/09/2023 12:08:44,23.76,,,,,
51,05/09/2023 12:13:44,24.15,,,,,
52,05/09/2023 12:18:44,24.45,,,,,
53,05/09/2023 12:23:44,23.89,,,,,
54,05/09/2023 12:28:44,24.02,,,,,
55,05/09/2023 12:33:44,24.19,,,,,
56,05/09/2023 12:38:44,25.14,,,,,
57,05/09/2023 12:43:44,24.62,,,,,
58,05/09/2023 12:48:44,24.92,,,,,
59,05/09/2023 12:53:44,25.52,,,,,
60,05/09/2023 12:58:44,25.05,,,,,
61,05/09/2023 13:03:44,25.39,,,,,
62,05/09/2023 13:08:44,25.44,,,,,
63,05/09/2023 13:13:44,24.15,,,,,
64,05/09/2023 13:18:44,25.52,,,,,
65,05/09/2023 13:23:44,25.78,,,,,
66,05/09/2023 13:28:44,25.78,,,,,
67,05/09/2023 13:33:44,24.84,,,,,
68,05/09/2023 13:38:44,23.85,,,,,
69,05/09/2023 13:43:44,25.05,,,,,
70,05/09/2023 13:48:44,26.42,,,,,
71,05/09/2023 13:53:44,26.81,,,,,
72,05/09/2023 13:58:44,27.20,,,,,
73,05/09/2023 14:03:44,27.11,,,,,
74,05/09/2023 14:08:44,27.07,,,,,
75,05/09/2023 14:13:44,26.81,,,,,
76,05/09/2023 14:18:44,27.07,,,,,
77,05/09/2023 14:23:44,27.20,,,,,
78,05/09/2023 14:28:44,27.20,,,,,
79,05/09/2023 14:33:44,27.58,,,,,
80,05/09/2023 14:38:44,27.50,,,,,
81,05/09/2023 14:43:44,27.88,,,,,
82,05/09/2023 14:48:44,28.48,,,,,
83,05/09/2023 14:53:44,28.44,,,,,
84,05/09/2023 14:58:44,28.27,,,,,
85,05/09/2023 15:03:44,27.84,,,,,
86,05/09/2023 15:08:44,27.58,,,,,
87,05/09/2023 15:13:44,27.50,,,,,
88,05/09/2023 15:18:44,27.41,,,,,
89,05/09/2023 15:23:44,27.50,,,,,
90,05/09/2023 15:28:44,27.07,,,,,
91,05/09/2023 15:33:44,27.80,,,,,
92,05/09/2023 15:38:44,28.10,,,,,
93,05/09/2023 15:43:44,27.97,,,,,
94,05/09/2023 15:48:44,28.35,,,,,
95,05/09/2023 15:53:44,28.14,,,,,
96,05/09/2023 15:58:44,27.67,,,,,
97,05/09/2023 16:03:44,27.45,,,,,
98,05/09/2023 16:08:44,27.15,,,,,
99,05/09/2023 16:13:44,27.07,,,,,
100,05/09/2023 16:18:44,27.50,,,,,
101,05/09/2023 16:23:44,27.75,,,,,
102,05/09/2023 16:28:44,27.67,,,,,
103,05/09/2023 16:33:44,28.23,,,,,
104,05/09/2023 16:38:44,27.93,,,,,
105,05/09/2023 16:43:44,28.18,,,,,
