#,Date-Time (PDT),Ch:1 - Temperature   (°C),Button Down,Button Up,Host Connected,Stopped,End of File
1,05/19/2023 08:23:37,20.25,,,,,
2,05/19/2023 08:28:37,20.07,,,,,
3,05/19/2023 08:33:37,19.43,,,,,
4,05/19/2023 08:38:37,19.05,,,,,
5,05/19/2023 08:43:37,18.92,,,,,
6,05/19/2023 08:48:37,18.87,,,,,
7,05/19/2023 08:53:37,18.87,,,,,
8,05/19/2023 08:58:37,19.00,,,,,
9,05/19/2023 09:03:37,19.09,,,,,
10,05/19/2023 09:08:37,19.22,,,,,
11,05/19/2023 09:13:37,19.35,,,,,
12,05/19/2023 09:18:37,19.52,,,,,
13,05/19/2023 09:23:37,19.73,,,,,
14,05/19/2023 09:28:37,19.90,,,,,
15,05/19/2023 09:33:37,20.12,,,,,
16,05/19/2023 09:38:37,20.33,,,,,
17,05/19/2023 09:43:37,20.63,,,,,
18,05/19/2023 09:48:37,20.89,,,,,
19,05/19/2023 09:53:37,21.10,,,,,
20,05/19/2023 09:58:37,21.32,,,,,
21,05/19/2023 10:03:37,21.45,,,,,
22,05/19/2023 10:08:37,21.66,,,,,
23,05/19/2023 10:13:37,21.79,,,,,
24,05/19/2023 10:18:37,21.96,,,,,
25,05/19/2023 10:23:37,22.09,,,,,
26,05/19/2023 10:28:37,22.22,,,,,
27,05/19/2023 10:33:37,22.43,,,,,
28,05/19/2023 10:38:37,22.56,,,,,
29,05/19/2023 10:43:37,22.69,,,,,
30,05/19/2023 10:48:37,22.73,,,,,
31,05/19/2023 10:53:37,22.91,,,,,
32,05/19/2023 10:58:37,23.12,,,,,
33,05/19/2023 11:03:37,23.21,,,,,
34,05/19/2023 11:08:37,23.25,,,,,
35,05/19/2023 11:13:37,23.42,,,,,
36,05/19/2023 11:18:37,23.64,,,,,
37,05/19/2023 11:23:37,23.81,,,,,
38,05/19/2023 11:28:37,23.98,,,,,
39,05/19/2023 11:33:37,24.15,,,,,
40,05/19/2023 11:38:37,24.24,,,,,
41,05/19/2023 11:43:37,24.45,,,,,
42,05/19/2023 11:48:37,24.62,,,,,
43,05/19/2023 11:53:37,24.79,,,,,
44,05/19/2023 11:58:37,24.97,,,,,
45,05/19/2023 12:03:37,25.09,,,,,
46,05/19/2023 12:08:37,25.22,,,,,
47,05/19/2023 12:13:37,25.39,,,,,
48,05/19/2023 12:18:37,25.61,,,,,
49,05/19/2023 12:23:37,25.74,,,,,
50,05/19/2023 12:28:37,25.99,,,,,
51,05/19/2023 12:33:37,26.21,,,,,
52,05/19/2023 12:38:37,26.34,,,,,
53,05/19/2023 12:43:37,26.47,,,,,
54,05/19/2023 12:48:37,26.55,,,,,
55,05/19/2023 12:53:37,26.72,,,,,
56,05/19/2023 12:58:37,26.90,,,,,
57,05/19/2023 13:03:37,26.94,,,,,
58,05/19/2023 13:08:37,27.02,,,,,
59,05/19/2023 13:13:37,27.32,,,,,
60,05/19/2023 13:18:37,27.37,,,,,
61,05/19/2023 13:23:37,27.41,,,,,
62,05/19/2023 13:28:37,27.58,,,,,
63,05/19/2023 13:33:37,27.71,,,,,
64,05/19/2023 13:38:37,27.88,,,,,
65,05/19/2023 13:43:37,28.05,,,,,
66,05/19/2023 13:48:37,28.23,,,,,
67,05/19/2023 13:53:37,28.40,,,,,
68,05/19/2023 13:58:37,28.44,,,,,
69,05/19/2023 14:03:37,28.44,,,,,
70,05/19/2023 14:08:37,28.44,,,,,
71,05/19/2023 14:13:37,28.44,,,,,
72,05/19/2023 14:18:37,28.57,,,,,
73,05/19/2023 14:23:37,28.57,,,,,
74,05/19/2023 14:28:37,28.57,,,,,
75,05/19/2023 14:33:37,28.53,,,,,
76,05/19/2023 14:38:37,28.61,,,,,
77,05/19/2023 14:43:37,28.65,,,,,
78,05/19/2023 14:48:37,28.91,,,,,
79,05/19/2023 14:53:37,29.17,,,,,
80,05/19/2023 14:58:37,29.47,,,,,
81,05/19/2023 15:03:37,29.68,,,,,
82,05/19/2023 15:08:37,29.64,,,,,
83,05/19/2023 15:13:37,29.77,,,,,
84,05/19/2023 15:18:37,29.77,,,,,
85,05/19/2023 15:23:37,29.81,,,,,
86,05/19/2023 15:28:37,29.77,,,,,
87,05/19/2023 15:33:37,29.77,,,,,
88,05/19/2023 15:38:37,29.81,,,,,
89,05/19/2023 15:43:37,29.94,,,,,
90,05/19/2023 15:48:37,29.98,,,,,
91,05/19/2023 15:53:37,29.98,,,,,
92,05/19/2023 15:58:37,30.07,,,,,
93,05/19/2023 16:03:37,30.11,,,,,
94,05/19/2023 16:08:37,30.28,,,,,
95,05/19/2023 16:13:37,30.33,,,,,
96,05/19/2023 16:18:37,30.37,,,,,
97,05/19/2023 16:23:37,30.46,,,,,
98,05/19/2023 16:28:37,30.46,,,,,
99,05/19/2023 16:33:37,30.33,,,,,
100,05/19/2023 16:38:37,30.37,,,,,
101,05/19/2023 16:43:37,30.37,,,,,
102,05/19/2023 16:48:37,30.33,,,,,
103,05/19/2023 16:53:37,30.33,,,,,
104,05/19/2023 16:58:37,30.37,,,,,
105,05/19/2023 17:03:37,30.33,,,,,
106,05/19/2023 17:08:37,30.33,,,,,
107,05/19/2023 17:13:37,30.54,,,,,
108,05/19/2023 17:18:37,30.76,,,,,
109,05/19/2023 17:23:37,30.76,,,,,
110,05/19/2023 17:28:37,30.71,,,,,
111,05/19/2023 17:33:37,30.93,,,,,
112,05/19/2023 17:38:37,31.23,,,,,
113,05/19/2023 17:43:37,31.31,,,,,
114,05/19/2023 17:48:37,31.01,,,,,
115,05/19/2023 17:53:37,31.01,,,,,
116,05/19/2023 17:58:37,30.80,,,,,
