#,Date-Time (PDT),Ch:1 - Temperature   (°C),Button Down,Button Up,Host Connected,Stopped,End of File
1,05/02/2023 08:55:07,15.66,,,,,
2,05/02/2023 09:00:07,14.80,,,,,
3,05/02/2023 09:05:07,13.08,,,,,
4,05/02/2023 09:10:07,12.01,,,,,
5,05/02/2023 09:15:07,11.92,,,,,
6,05/02/2023 09:20:07,11.62,,,,,
7,05/02/2023 09:25:07,11.41,,,,,
8,05/02/2023 09:30:07,11.24,,,,,
9,05/02/2023 09:35:07,11.07,,,,,
10,05/02/2023 09:40:07,10.98,,,,,
11,05/02/2023 09:45:07,10.98,,,,,
12,05/02/2023 09:50:07,11.07,,,,,
13,05/02/2023 09:55:07,11.02,,,,,
14,05/02/2023 10:00:07,11.28,,,,,
15,05/02/2023 10:05:07,12.01,,,,,
16,05/02/2023 10:10:07,12.40,,,,,
17,05/02/2023 10:15:07,12.78,,,,,
18,05/02/2023 10:20:07,13.08,,,,,
19,05/02/2023 10:25:07,12.65,,,,,
20,05/02/2023 10:30:07,12.14,,,,,
21,05/02/2023 10:35:07,11.97,,,,,
22,05/02/2023 10:40:07,11.58,,,,,
23,05/02/2023 10:45:07,11.24,,,,,
24,05/02/2023 10:50:07,10.77,,,,,
25,05/02/2023 10:55:07,10.29,,,,,
26,05/02/2023 11:00:07,9.82,,,,,
27,05/02/2023 11:05:07,9.78,,,,,
28,05/02/2023 11:10:07,10.81,,,,,
29,05/02/2023 11:15:07,12.01,,,,,
30,05/02/2023 11:20:07,12.87,,,,,
31,05/02/2023 11:25:07,13.60,,,,,
32,05/02/2023 11:30:07,14.24,,,,,
33,05/02/2023 11:35:07,13.85,,,,,
34,05/02/2023 11:40:07,13.30,,,,,
35,05/02/2023 11:45:07,13.04,,,,,
36,05/02/2023 11:50:07,13.08,,,,,
37,05/02/2023 11:55:07,13.00,,,,,
38,05/02/2023 12:00:07,13.08,,,,,
39,05/02/2023 12:05:07,13.08,,,,,
40,05/02/2023 12:10:07,13.12,,,,,
41,05/02/2023 12:15:07,13.30,,,,,
42,05/02/2023 12:20:07,14.33,,,,,
43,05/02/2023 12:25:07,14.88,,,,,
44,05/02/2023 12:30:07,15.48,,,,,
45,05/02/2023 12:35:07,15.66,,,,,
46,05/02/2023 12:40:07,16.08,,,,,
47,05/02/2023 12:45:07,16.17,,,,,
48,05/02/2023 12:50:07,16.00,,,,,
49,05/02/2023 12:55:07,16.26,,,,,
50,05/02/2023 13:00:07,16.39,,,,,
51,05/02/2023 13:05:07,15.61,,,,,
52,05/02/2023 13:10:07,15.61,,,,,
53,05/02/2023 13:15:07,16.60,,,,,
54,05/02/2023 13:20:07,15.78,,,,,
55,05/02/2023 13:25:07,16.34,,,,,
56,05/02/2023 13:30:07,16.04,,,,,
57,05/02/2023 13:35:07,16.08,,,,,
58,05/02/2023 13:40:07,16.99,,,,,
59,05/02/2023 13:45:07,17.03,,,,,
60,05/02/2023 13:50:07,15.96,,,,,
61,05/02/2023 13:55:07,15.53,,,,,
62,05/02/2023 14:00:07,15.87,,,,,
63,05/02/2023 14:05:07,15.61,,,,,
64,05/02/2023 14:10:07,15.27,,,,,
65,05/02/2023 14:15:07,15.18,,,,,
66,05/02/2023 14:20:07,15.01,,,,,
67,05/02/2023 14:25:07,15.01,,,,,
68,05/02/2023 14:30:07,15.91,,,,,
69,05/02/2023 14:35:07,16.00,,,,,
70,05/02/2023 14:40:07,16.77,,,,,
71,05/02/2023 14:45:07,17.29,,,,,
72,05/02/2023 14:50:07,17.72,,,,,
73,05/02/2023 14:55:07,18.10,,,,,
74,05/02/2023 15:00:07,18.49,,,,,
75,05/02/2023 15:05:07,18.70,,,,,
76,05/02/2023 15:10:07,18.83,,,,,
77,05/02/2023 15:15:07,18.83,,,,,
78,05/02/2023 15:20:07,19.05,,,,,
79,05/02/2023 15:25:07,18.87,,,,,
80,05/02/2023 15:30:07,19.13,,,,,
81,05/02/2023 15:35:07,19.22,,,,,
82,05/02/2023 15:40:07,19.22,,,,,
83,05/02/2023 15:45:07,18.92,,,,,
84,05/02/2023 15:50:07,18.83,,,,,
85,05/02/2023 15:55:07,18.19,,,,,
86,05/02/2023 16:00:07,17.76,,,,,
87,05/02/2023 16:05:07,17.50,,,,,
88,05/02/2023 16:10:07,17.24,,,,,
89,05/02/2023 16:15:07,17.54,,,,,
90,05/02/2023 16:20:07,17.67,,,,,
91,05/02/2023 16:25:07,17.67,,,,,
92,05/02/2023 16:30:07,17.46,,,,,
93,05/02/2023 16:35:07,17.63,,,,,
94,05/02/2023 16:40:07,17.50,,,,,
95,05/02/2023 16:45:07,17.46,,,,,
96,05/02/2023 16:50:07,17.54,,,,,
97,05/02/2023 16:55:07,16.69,,,,,
98,05/02/2023 17:00:07,16.26,,,,,
99,05/02/2023 17:05:07,16.13,,,,,
100,05/02/2023 17:10:07,16.47,,,,,
101,05/02/2023 17:15:07,16.13,,,,,
102,05/02/2023 17:20:07,15.78,,,,,
103,05/02/2023 17:25:07,15.53,,,,,
104,05/02/2023 17:30:07,15.27,,,,,
105,05/02/2023 17:35:07,15.23,,,,,
106,05/02/2023 17:40:07,14.88,,,,,
107,05/02/2023 17:45:07,14.45,,,,,
108,05/02/2023 17:50:07,13.64,,,,,
109,05/02/2023 17:55:07,13.38,,,,,
110,05/02/2023 18:00:07,13.38,,,,,
111,05/02/2023 18:05:07,13.43,,,,,
112,05/02/2023 18:10:07,13.64,,,,,
113,05/02/2023 18:15:07,13.81,,,,,
114,05/02/2023 18:20:07,14.11,,,,,
115,05/02/2023 18:25:07,14.15,,,,,
116,05/02/2023 18:30:07,13.98,,,,,
117,05/02/2023 18:35:07,13.90,,,,,
118,05/02/2023 18:40:07,13.73,,,,,
